trial,fast_low,slow_low,fast_high,slow_high,vol_lookback,vol_threshold_pct,Penalized,Sortino,CAGR,Sharpe,MDD,MDD_Entry,Trades_Yr
1649,50,347,8,236,51,57.61433164640706,0.9370635100972965,0.9814987346590639,0.29584237084732345,0.6924009089528133,-0.7987010639536839,-0.4319469487945832,2.2217612280883725
1650,50,339,9,230,49,60.041019184251894,0.9292290988239341,0.9747098580812725,0.2920470559370614,0.687309182747987,-0.7987010639536839,-0.4142494637273755,2.2740379628669225
1651,50,329,10,241,50,58.46659351130154,0.9473967228402314,0.9876498086197149,0.2979677866762307,0.6945521870529006,-0.7987010639536839,-0.3578231361931755,2.012654288974173
1652,50,334,7,231,52,53.91607199903914,0.9403806337263575,0.9848158582881249,0.2970252292922153,0.6941573767665368,-0.798701063953684,-0.42450140839046857,2.2217612280883725
1653,50,333,8,236,48,57.598328621141256,0.9631196894534669,1.0065093793196633,0.308528899402716,0.7093461618390967,-0.7987010639536838,-0.47516552326866746,2.1694844933098225
1654,49,325,9,249,49,58.90339436285816,0.9442760192514281,0.9897567785087665,0.2994644513407865,0.6963999538120548,-0.7987010639536838,-0.4369336866297978,2.2740379628669225
1655,50,323,7,229,51,61.62772874924095,0.9102837937512267,0.9620377611819911,0.28563790577806736,0.67843660371516,-0.7987010639536838,-0.45084120316369103,2.5876983715382225
1656,49,329,9,239,47,56.93207703845527,0.93197295270806,0.9795447813565404,0.2947454780419094,0.6904846353623032,-0.7987010639536838,-0.39747882323051054,2.3785914324240225
1657,49,323,10,246,49,54.11274567236321,0.9831689922778302,1.0244676127528847,0.31682798788174193,0.7196118844619735,-0.7987010639536839,-0.3578231361931743,2.064931023752723
1658,49,335,9,233,52,60.451141969589536,0.9117790080732053,0.9541231632438308,0.2818253934742363,0.6731259766940796,-0.7987010639536838,-0.3974788232305113,2.117207758531273
1659,49,330,10,229,47,58.64408078145847,0.9934451592542101,1.0316071756425516,0.3202363167536506,0.7247897968184023,-0.7987010639536839,-0.34966276646217465,1.908100819417073
1660,48,324,11,225,50,57.41110195390159,1.0160388366903517,1.054200853078693,0.33142868588706853,0.7396920018564928,-0.7987010639536839,-0.34966276646217453,1.908100819417073
1661,49,341,12,126,48,58.06088203906009,0.8552260387954187,0.9153442837907512,0.26229537202561914,0.6490337846910647,-0.9153315773963325,-0.7817693157522024,3.005912249766622
1662,48,321,11,238,88,54.689514615509474,0.9915623640807647,1.0244967069912512,0.3158684222477177,0.7183924828638908,-0.798701063953684,-0.4648195202985814,1.6467171455243232
1663,49,332,10,110,54,56.61245353868302,0.8429302495077504,0.9020029598075119,0.254965144391436,0.6398218713754326,-0.892791822509024,-0.7484152505932299,2.953635514988072
1664,48,325,17,243,46,59.505191268043035,0.9257366046595594,0.9638986210479009,0.28680494954187297,0.6788871921932867,-0.7987010639536839,-0.505802333724092,1.908100819417073
1665,50,349,8,230,50,54.28443432526893,0.9408178056006591,0.9831619607712846,0.29589921095204996,0.6927249810533651,-0.7987010639536838,-0.4203121945835182,2.117207758531273
1666,48,321,12,236,45,55.11535785498561,1.0319279195182114,1.0669533318198399,0.3376778827238962,0.7474369582854362,-0.7987010639536839,-0.4093608786941092,1.7512706150814232
1667,50,320,12,167,43,55.4667665569684,0.7786270437346979,0.8345631499477464,0.22523575232381665,0.5943920612881191,-0.9639336221860596,-0.8493238987252447,2.796805310652422
1668,49,319,21,255,40,56.07615805811994,0.979659369868349,1.0115481780832645,0.31064287122280376,0.7100172317353715,-0.7987010639536839,-0.4740157917697828,1.5944404107457733
1669,50,317,13,248,41,56.84013866115311,0.9911111785944223,1.0271821255916218,0.31795020368993754,0.7210769150279259,-0.798701063953684,-0.40848622595163164,1.8035473498599732
1670,49,328,14,243,44,55.69860928330376,0.9834116933283751,1.0215737097167166,0.31503333724205373,0.7171325211211637,-0.7987010639536838,-0.38925241560062107,1.908100819417073
1671,48,321,13,239,39,55.17031659189015,1.0004362827922209,1.0375527644849913,0.3230628407420766,0.7280422860673698,-0.7987010639536839,-0.409360878694109,1.855824084638523
1672,49,334,12,251,44,56.60246242755083,0.9548268309125715,0.994034381996484,0.30155716040654434,0.6989460683511337,-0.7987010639536839,-0.47882691257432497,1.960377554195623
1673,48,328,12,237,45,57.30615066042857,0.9670867611352164,1.0073398469147,0.30773184341934967,0.7075495496688157,-0.7987010639536838,-0.41078394105929905,2.012654288974173
1674,48,319,16,246,42,56.04047272550814,0.9920967092907104,1.0260765868967678,0.31758099683757735,0.7202075675369739,-0.7987010639536839,-0.49745902731549807,1.6989938803028732
1675,49,323,15,235,45,55.1849832737154,1.012027933689174,1.0470533459908025,0.3280532438344239,0.734297616002717,-0.7987010639536839,-0.396916018180934,1.7512706150814232
1676,50,317,14,241,46,57.338279441843326,0.9903826508696789,1.0295902019535914,0.3194900559576499,0.7230562212344827,-0.7987010639536839,-0.4434026654384593,1.960377554195623
1677,48,330,13,225,43,56.201577372942126,0.9831293488458756,1.021291365234217,0.31445169050878397,0.716752224578992,-0.7987010639536838,-0.4134052315279285,1.908100819417073
1678,49,250,12,233,70,58.0550626961008,0.8987565561046295,0.9337819684062579,0.27036962171521406,0.6570412540265266,-0.798701063953684,-0.5362697578422285,1.7512706150814232
1679,48,324,12,257,66,58.84314934267715,0.9629305868761886,1.002138137960101,0.30575906658092267,0.7041419586687105,-0.798701063953684,-0.40418254178624313,1.960377554195623
1680,49,335,13,245,48,56.86106738210205,0.9704362715027447,1.0085982878910862,0.30873665835489117,0.7088736150288887,-0.7987010639536838,-0.41557290987136686,1.908100819417073
1681,33,317,24,227,46,63.10337839588141,0.9272990489275668,0.9591878571424822,0.2834797553772126,0.6735973282785662,-0.7987010639536839,-0.43811521711174106,1.5944404107457733
1682,50,327,15,236,52,55.04477698356814,0.9717219504795949,1.0088384321723654,0.3086419988735012,0.7084621819557149,-0.7987010639536838,-0.4367191028382087,1.855824084638523
1683,48,320,18,223,48,55.76909963205691,0.99370146567377,1.0255902738886855,0.3172830962972417,0.7200814950325106,-0.798701063953684,-0.5125967506486067,1.5944404107457733
1684,48,238,14,241,44,58.02901558762479,0.8955841551682874,0.9306095674699159,0.26888170537926603,0.6552786298810777,-0.808658578847651,-0.5655482454595211,1.7512706150814232
1685,50,339,12,230,50,59.753013935588086,0.9999344109084136,1.034959823210042,0.321555742571628,0.7263607701232389,-0.7987010639536839,-0.40185541738104247,1.7512706150814232
1686,49,314,11,220,37,57.438828860220035,0.9645692018838269,1.0069133570544524,0.3075682107795359,0.7078197719371325,-0.7987010639536839,-0.3858271509304281,2.117207758531273
1687,48,327,14,236,41,56.417268838893015,0.9862253327650103,1.0212507450666388,0.31483323706561284,0.7169720951674011,-0.798701063953684,-0.38925241560062096,1.7512706150814232
1688,48,321,13,229,47,54.74801793110205,1.0251142112747733,1.0601396235764018,0.3342057671959011,0.7428967355503873,-0.7987010639536839,-0.42406814595280107,1.7512706150814232
1689,48,314,14,217,47,55.186909065984665,1.0042142404241567,1.0413307221169272,0.3250660728652295,0.7308119599738755,-0.7987010639536839,-0.42864953847637766,1.855824084638523
1690,48,315,15,224,44,55.090176080788844,0.9933466390571403,1.0315086554454818,0.31995514193837016,0.7239200777194135,-0.7987010639536838,-0.3914188429974329,1.908100819417073
1691,48,319,16,212,45,54.7954101089897,1.0144676129574186,1.053675164041331,0.3313912353491286,0.7386636627815185,-0.8049952672405829,-0.4533226206772297,1.960377554195623
1692,48,313,14,223,48,55.76201150488266,1.010045780846072,1.0419345890609877,0.32499215288768046,0.7307933289216473,-0.7987010639536839,-0.4491833518055657,1.5944404107457733
1693,48,318,15,217,46,55.77385261129442,0.9800092142028143,1.0213078346778688,0.31483212186724385,0.7171320927056185,-0.8063140864662539,-0.40259806653507746,2.064931023752723
1694,48,321,13,228,49,54.7017583063007,1.0011909795388818,1.0351708571449392,0.32170579416879064,0.7263874664806977,-0.798701063953684,-0.4438948796550416,1.6989938803028732
1695,49,313,14,221,46,56.33749110212943,0.9874816623733719,1.0277347481528554,0.31809599983663395,0.7215249613972528,-0.798701063953684,-0.4286495384763773,2.012654288974173
1696,36,322,13,206,43,55.58560481474841,0.9226662513501176,0.967101475911885,0.2875038283522009,0.6802954304802721,-0.8256694397927781,-0.4619744071967675,2.2217612280883725
1697,47,314,13,227,48,54.88573063633563,1.0034604930119284,1.0374403706179858,0.3227044198451652,0.7277608253017931,-0.798701063953684,-0.4270552978184011,1.6989938803028732
1698,47,322,16,229,50,56.768476932325164,1.0099227671796915,1.04494817948132,0.3271639687880561,0.733063656012225,-0.7987010639536839,-0.43264449175510633,1.7512706150814232
1699,49,325,14,215,52,54.507532453426684,0.9505448351793587,0.9887068515677002,0.29858652651568196,0.6952783497151991,-0.7987010639536839,-0.4025980665350778,1.908100819417073
1700,48,314,15,221,46,55.537320914973215,1.0144728745036997,1.0536804255876122,0.3310952567014971,0.738810781760532,-0.798701063953684,-0.401713399027258,1.960377554195623
1701,49,320,17,186,42,57.17347657318403,0.8443249464364773,0.8918967750849577,0.2523153473867452,0.6324111914620074,-0.9314094157656807,-0.6564497697450049,2.3785914324240225
1702,47,317,13,231,48,58.3473790637046,1.0299991301402431,1.0650245424418716,0.33687967017487663,0.7465631624378996,-0.7987010639536838,-0.441091544873101,1.7512706150814232
1703,47,310,14,279,44,56.167570067253244,0.849343138805804,0.8885506898897165,0.2495427133540049,0.6274708227188216,-0.8136230716830005,-0.45655837055180604,1.960377554195623
1704,48,312,13,234,50,54.39366328831948,0.9944629143463064,1.0294883266479349,0.31852800815598337,0.7221396832243124,-0.7987010639536839,-0.4491833518055657,1.7512706150814232
1705,24,316,16,232,47,58.96806004373646,0.9730566988789003,1.0091276458760998,0.30867453598635475,0.7086229754838291,-0.798701063953684,-0.4919379067736901,1.8035473498599732
1706,49,311,15,237,45,56.51561420316851,0.970973995261882,1.0070449422590815,0.30758348094154564,0.7070992674480501,-0.798701063953684,-0.4511717030354123,1.8035473498599732
1707,35,317,12,233,35,55.19751524751498,0.9931817389553107,1.0292526859525102,0.3182320346550649,0.7215960514886116,-0.7987010639536838,-0.36182320050883343,1.8035473498599732
1708,14,311,13,240,52,57.63641524678759,0.9337146405038887,0.9676945181099462,0.2879064728523417,0.6808659619994123,-0.7987010639536839,-0.4600539201543389,1.6989938803028732
1709,48,318,14,231,41,55.99985268420853,1.0514320693698356,1.085411946975893,0.3472723409859857,0.7598134769337658,-0.7987010639536838,-0.42406814595280073,1.6989938803028732
1710,48,319,16,228,37,56.63189121773115,0.9960317283300414,1.0362848141095249,0.3225550675048663,0.727073781188342,-0.7987010639536838,-0.4603780816812282,2.012654288974173
1711,50,318,15,229,37,57.07294151277912,0.9978526916373666,1.03810577741685,0.32323946868368836,0.7282342381139539,-0.7987010639536839,-0.40558056574056645,2.012654288974173
1712,49,322,15,100,34,57.4203043301987,0.8216023298676848,0.8932214565142982,0.2515814490139021,0.6347006667928196,-0.8707396536969366,-0.6008461868554615,3.5809563323306715
1713,47,315,18,227,40,56.08519341529906,0.9826283675529861,1.0176537798546146,0.3130545940887186,0.7144169353576986,-0.7987010639536838,-0.4572162859339649,1.7512706150814232
1714,40,324,15,233,38,57.92231523365578,0.9778076123000532,1.0128330246016817,0.3102830155084424,0.7109253403588672,-0.7987010639536839,-0.47647003226208384,1.7512706150814232
1715,47,318,14,223,39,58.45739453200596,0.986385695494621,1.0203655731006784,0.31395181408459116,0.7161041886255781,-0.798701063953684,-0.41674957511388144,1.6989938803028732
1716,48,312,16,229,40,56.83923272784357,0.9978151310630814,1.0328405433647099,0.32073439618709987,0.724632538962636,-0.7987010639536839,-0.45439502936309395,1.7512706150814232
1717,50,327,14,233,41,56.24637075586524,1.0015518280249602,1.0365772403265887,0.3226687318255639,0.7273766904171135,-0.7987010639536839,-0.4240681459528006,1.7512706150814232
1718,48,319,15,223,43,57.42941296382393,1.0030871879040089,1.0412492042923502,0.3251995018552012,0.7308283278300168,-0.7987010639536839,-0.3744337385601392,1.908100819417073
1719,49,325,14,231,40,58.86986691549779,1.019553473216933,1.0598065589964163,0.3337876906416739,0.7424606718054355,-0.7987010639536838,-0.4240681459528016,2.012654288974173
1720,30,312,17,219,36,55.74050051052253,0.9631956537066368,1.0044942741816913,0.3065061536132574,0.7056959411860522,-0.7987010639536839,-0.5084902483809833,2.064931023752723
1721,47,321,14,235,39,60.63092433713167,0.9913198868143919,1.0232086950293073,0.31569844823160964,0.7182333310064709,-0.7987010639536839,-0.38925241560062196,1.5944404107457733
1722,47,329,14,227,41,59.75095175929476,0.9741503701667185,1.013357921250631,0.3103927586205979,0.7114058959058357,-0.7987010639536839,-0.41335522329512786,1.960377554195623
1723,49,315,16,240,42,57.06436958746974,0.952462680045648,0.9874880923472765,0.29802638731858844,0.6942207616925901,-0.798701063953684,-0.44792886899496653,1.7512706150814232
1724,48,324,15,226,39,57.94283149980824,1.0135670059509736,1.047546883557031,0.32810696720783006,0.7348118121247457,-0.7987010639536838,-0.36648444565922866,1.6989938803028732
1725,48,310,14,234,51,56.417122087702545,0.9916041825205779,1.0287206642133484,0.31854630018999996,0.721985089659025,-0.7987010639536839,-0.42321527258655933,1.855824084638523
1726,50,317,13,218,53,58.20463258576444,0.9592078636970022,0.9963243453897727,0.30246228757278537,0.7006059214739765,-0.798701063953684,-0.4491833518055659,1.855824084638523
1727,49,329,15,239,101,55.84134369730206,0.9540071235309011,0.9879870011369586,0.2981817971280971,0.6940796553674692,-0.7987010639536839,-0.4025018303709432,1.6989938803028732
1728,47,321,17,231,118,59.11410902585136,0.9442793976421849,0.9709405323792454,0.290758866378074,0.6835124600623179,-0.7987010639536839,-0.48213620697170234,1.3330567368530235
1729,49,326,13,224,42,57.088248350013096,0.9921606467841378,1.0303226631724793,0.31904352615247156,0.7230172898229956,-0.7987010639536838,-0.4240681459528013,1.908100819417073
1730,48,310,16,236,49,55.567620190043634,0.9645890837912738,0.9996144960929023,0.3038769612599368,0.7022029180087977,-0.7987010639536838,-0.49496335976680206,1.7512706150814232
1731,47,317,13,244,54,57.83792076365167,0.9686789193262139,1.0047498663234133,0.30668372215232487,0.7060788453321001,-0.7987010639536839,-0.4152724143800084,1.8035473498599732
1732,50,330,15,229,43,58.61699039355139,1.0027963956363846,1.040958412024726,0.32465291400665697,0.7300787358912961,-0.798701063953684,-0.4022223261142486,1.908100819417073
1733,11,321,40,220,38,56.65301384574779,0.8894159337167308,0.9401243664519242,0.274362576973731,0.6602901243197187,-0.7987586163909838,-0.5910560605264834,2.5354216367596725
1734,47,314,14,238,107,59.47259172189207,0.9272804416778139,0.9591692498927293,0.28448739122476385,0.6754978067932036,-0.7987010639536839,-0.4181874796492989,1.5944404107457733
1735,48,323,45,231,50,31.710651743037282,0.9122247316287607,0.9388858663658212,0.2725120714803597,0.6571218789240106,-0.8540145634011895,-0.5899320929636518,1.3330567368530235
1736,47,332,14,223,47,57.165786845798024,0.9771638170986165,1.016371368182529,0.3121214228754121,0.7136552398131617,-0.798701063953684,-0.41593748315637846,1.960377554195623
1737,48,309,13,216,49,55.90007012602142,0.9747974050606583,1.0140049561445708,0.3110376028661934,0.7122096243556694,-0.7987010639536839,-0.428649538476377,1.960377554195623
1738,50,316,15,243,45,55.080846420312234,0.9765912255979495,1.010571103204007,0.30961351419219163,0.7096903849904296,-0.7987010639536838,-0.4376373299290741,1.6989938803028732
1739,48,326,13,227,47,57.71596225588688,0.9694925326975135,1.008700083781426,0.3085765679950816,0.7087710590175036,-0.7987010639536839,-0.416749575113882,1.960377554195623
1740,26,319,14,233,51,60.22826957944614,0.958303764682666,0.9933291769842945,0.3010049328964186,0.6985027091637694,-0.7987010639536839,-0.4441196854788606,1.7512706150814232
1741,49,331,13,237,41,56.52110244160094,0.994323609692835,1.0314400913856054,0.31987658716478307,0.7239042037588841,-0.7987010639536838,-0.4018554173810418,1.855824084638523
1742,47,322,16,225,44,54.61009466773266,0.9861725742954504,1.0232890559882208,0.315651991650475,0.7178862577061669,-0.7987010639536839,-0.4685903906651344,1.855824084638523
